ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
02,ALASKA,AK,02122,Kenai Peninsula,02122001100,"Census Tract 11, Kenai Peninsula Borough, Alaska",201.230972802182,3038,233,1713,47,1099,63,417,99,141,45,31822,2099,228,49,402,57,771,125,358,60,90,28,342,319,47,39,3,9,55,18,90,26,24,12,5,8,13.7,2.9,9.5,2.6,31822.0,2099.0,11.3,2.1,13.2,1.9,25.4,3.6,11.8,1.9,8.2,2.6,11.3,10.5,1.6,1.4,0.2,0.6,3.2,1.0,8.2,2.4,2.2,1.1,0.2,0.3,0.6867,0.7108,0.6242,0.7831,2.8048,0.7939,0.7349,0.5783,0.4458,0.4518,2.2108,0.6506,0.012,0.6747,0.6867,0.3494,0.1928,0.5394,0.759,0.2364,0.1265,1.8541,0.303,7.5564,0.5183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,140,21.7,4.1,1667
02,ALASKA,AK,02020,Anchorage,02020001100,"Census Tract 11, Anchorage Municipality, Alaska",0.462132047534,938,152,443,27,395,39,110,55,24,25,47738,17369,62,31,78,38,41,31,130,48,15,14,444,178,30,37,356,66,0,9,4,11,87,32,336,149,17.1,7.6,5.6,5.6,47738.0,17369.0,7.7,4.0,8.3,4.3,4.4,3.2,20.2,6.5,3.8,3.5,47.3,17.4,3.2,3.9,80.4,14.1,0.0,4.4,1.0,2.9,22.0,7.5,35.8,14.8,0.8434,0.3795,0.0788,0.5602,1.8619,0.4485,0.259,0.0181,0.9157,0.0964,1.2892,0.0964,0.6747,0.8554,1.5301,0.8193,1.0,0.0,0.1024,0.8485,0.994,2.9449,0.6545,7.6261,0.5244,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2,3,157,84,24.4,11.8,14244
02,ALASKA,AK,02122,Kenai Peninsula,02122001000,"Census Tract 10, Kenai Peninsula Borough, Alaska",9.698430114558,4455,108,2365,100,1838,89,461,113,134,40,33726,3190,195,41,811,86,932,90,689,89,150,35,844,206,44,38,111,24,103,27,62,22,174,32,48,42,10.4,2.6,5.9,1.7,33726.0,3190.0,6.1,1.3,18.2,2.0,20.9,2.0,15.7,2.1,8.2,1.9,18.9,4.6,1.1,0.9,4.7,1.0,4.4,1.1,3.4,1.2,9.5,1.7,1.1,0.9,0.5361,0.4036,0.5273,0.3976,1.8646,0.4545,0.8855,0.2771,0.7711,0.4518,2.3855,0.759,0.1747,0.5843,0.759,0.3855,0.5964,0.6182,0.3313,0.6485,0.4699,2.6643,0.5394,7.6734,0.5305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,128,16.4,2.9,6209
02,ALASKA,AK,02090,Fairbanks North Star,02090000700,"Census Tract 7, Fairbanks North Star Borough, Alaska",2.043700434524,4114,358,1920,101,1564,126,448,230,139,84,37713,4602,238,129,543,131,797,169,378,140,226,98,1495,480,119,99,778,138,0,9,93,87,91,49,28,18,11.0,5.5,5.9,3.4,37713.0,4602.0,9.2,4.8,13.2,3.3,19.4,3.7,9.4,3.4,14.5,6.2,36.3,11.2,3.2,2.6,40.5,6.9,0.0,1.0,5.9,5.6,5.8,3.1,0.7,0.4,0.5542,0.4036,0.297,0.6446,1.8994,0.4667,0.7349,0.2048,0.2289,0.8253,1.9939,0.4819,0.512,0.8554,1.3674,0.741,0.9699,0.0,0.6325,0.4909,0.3795,2.4728,0.4545,7.7335,0.5366,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,556,213,13.8,4.8,4202
02,ALASKA,AK,02240,Southeast Fairbanks,02240000400,"Census Tract 4, Southeast Fairbanks Census Area, Alaska",6720.478419281598,4644,174,2320,61,1414,106,251,89,177,81,37035,3467,241,81,528,61,1277,94,671,117,50,28,732,236,213,122,102,28,189,50,118,51,20,16,319,118,5.5,1.9,7.8,3.4,37035.0,3467.0,7.9,2.7,11.4,1.3,27.5,1.7,14.9,2.5,3.5,2.0,15.8,5.1,4.9,2.8,4.4,1.2,8.1,2.1,8.3,3.6,1.4,1.1,6.9,2.5,0.2108,0.5542,0.3394,0.5663,1.6707,0.4061,0.5422,0.7349,0.7169,0.0783,2.0723,0.5422,0.0904,0.9157,1.0061,0.5301,0.5843,0.8242,0.7771,0.1515,0.8072,3.1443,0.7879,7.8934,0.5427,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,661,163,14.6,3.6,5941
02,ALASKA,AK,02020,Anchorage,02020001801,"Census Tract 18.01, Anchorage Municipality, Alaska",0.674927145508,5162,940,2273,56,2024,171,749,515,219,128,34860,6240,255,158,424,232,1212,642,706,268,229,145,2338,1103,99,86,692,183,0,13,163,110,92,79,5,4,14.5,8.3,7.2,3.8,34860.0,6240.0,7.1,4.1,8.2,4.6,23.5,11.7,13.8,4.6,11.3,7.1,45.3,19.7,2.2,1.9,30.4,8.0,0.0,0.9,8.1,5.4,4.5,3.9,0.1,0.1,0.7289,0.506,0.4848,0.5361,2.2558,0.5697,0.247,0.4639,0.6325,0.7229,2.0663,0.5301,0.6205,0.747,1.3675,0.747,0.9398,0.0,0.753,0.4242,0.0964,2.2134,0.3879,7.903,0.5488,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,755,271,14.7,5.1,1856
02,ALASKA,AK,02016,Aleutians West,02016000200,"Census Tract 2, Aleutians West Census Area, Alaska",1090.152264925528,4781,132,1175,111,958,111,341,85,61,23,37404,1996,412,80,237,40,788,90,290,72,92,24,3595,160,438,96,304,35,16,18,113,23,114,26,1118,408,7.2,1.9,1.8,0.7,37404.0,1996.0,11.9,2.4,5.0,0.8,16.5,1.8,6.1,1.5,9.6,2.3,75.2,2.6,9.5,2.1,25.9,1.8,1.4,1.6,11.8,2.0,11.9,2.2,23.4,8.5,0.3133,0.0482,0.3273,0.8133,1.5021,0.3515,0.0482,0.1024,0.0602,0.5843,0.7951,0.012,0.8735,0.988,1.8615,0.9819,0.9217,0.3636,0.8614,0.7152,0.9578,3.8197,0.9576,7.9784,0.5549,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,3,783,133,16.5,2.8,4384
02,ALASKA,AK,02170,Matanuska-Susitna,02170000401,"Census Tract 4.01, Matanuska-Susitna Borough, Alaska",21.707123167828,2172,209,942,34,669,40,310,131,161,51,22700,2077,145,43,246,55,610,119,288,55,54,19,413,286,0,36,0,12,72,21,48,20,41,18,6,3,14.3,5.5,17.0,4.6,22700.0,2077.0,10.4,2.8,11.3,2.6,28.1,4.8,13.3,2.7,8.1,2.8,19.0,13.1,0.0,1.8,0.0,1.3,7.6,2.2,7.2,3.0,6.1,2.7,0.3,0.1,0.7048,0.9337,0.9091,0.7349,3.2825,0.8848,0.5301,0.7651,0.5904,0.4458,2.3314,0.7229,0.1928,0.0,0.1928,0.0422,0.0,0.8061,0.7108,0.5091,0.1867,2.2127,0.3818,8.0194,0.561,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,347,76,16.0,3.1,1711
02,ALASKA,AK,02020,Anchorage,02020002400,"Census Tract 24, Anchorage Municipality, Alaska",0.799235773224,2896,309,1323,65,1260,77,211,113,131,70,35425,4025,190,77,371,65,571,168,295,88,62,52,1449,377,146,89,237,109,36,41,65,51,126,73,37,36,7.5,3.6,7.4,3.7,35425.0,4025.0,9.0,3.8,12.8,2.4,19.7,5.4,10.2,3.1,4.9,4.2,50.0,11.9,5.3,3.2,17.9,8.2,2.7,3.1,5.2,4.1,10.0,5.7,1.3,1.2,0.3434,0.5181,0.4364,0.6265,1.9244,0.4848,0.6627,0.2229,0.3072,0.1807,1.3735,0.1386,0.7229,0.9337,1.6566,0.8855,0.8795,0.4909,0.5301,0.6727,0.506,3.0792,0.7333,8.0337,0.5671,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,536,172,18.6,5.2,2433
02,ALASKA,AK,02170,Matanuska-Susitna,02170000101,"Census Tract 1.01, Matanuska-Susitna Borough, Alaska",14162.148179771328,552,90,2010,36,255,41,160,52,47,23,30393,5832,65,44,112,43,71,29,68,39,15,13,110,120,0,36,4,10,17,13,11,10,55,25,42,30,29.3,9.1,16.8,7.4,30393.0,5832.0,14.8,8.5,20.3,7.4,12.9,4.8,12.3,6.9,5.9,5.2,19.9,21.6,0.0,6.5,0.2,0.5,0.8,0.6,4.3,4.1,21.6,9.2,7.6,5.3,0.9639,0.9277,0.703,0.9337,3.5283,0.9273,0.9337,0.0482,0.494,0.2711,1.747,0.3072,0.2169,0.0,0.2169,0.0542,0.1928,0.2545,0.4337,0.8364,0.8253,2.5427,0.4848,8.0349,0.5732,1,1,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,231,72,41.8,10.7,227
02,ALASKA,AK,02020,Anchorage,02020000500,"Census Tract 5, Anchorage Municipality, Alaska",1.028427464832,1951,158,1091,46,985,64,302,124,60,45,38412,4701,72,41,236,51,368,96,287,93,120,48,910,225,57,52,599,102,14,23,38,33,205,56,0,9,15.5,6.2,5.5,3.9,38412.0,4701.0,5.3,2.9,12.1,2.8,18.9,4.7,15.4,5.1,12.2,4.9,46.6,10.9,3.2,3.0,54.9,9.1,1.3,2.1,3.9,3.4,20.8,5.4,0.0,0.5,0.753,0.3614,0.2667,0.3253,1.7064,0.4121,0.5843,0.1687,0.753,0.759,2.265,0.6928,0.6687,0.8554,1.5241,0.8072,0.994,0.3333,0.4036,0.8242,0.0,2.5551,0.4909,8.0506,0.5793,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,322,128,17.3,6.8,2314
02,ALASKA,AK,02220,Sitka City and Borough,02220000200,"Census Tract 2, Sitka City and Borough, Alaska",6.598655767594,5407,209,2507,73,2179,96,463,104,151,53,36944,3016,238,61,832,55,1260,112,615,92,191,53,2332,287,74,57,214,36,80,27,70,27,324,64,225,54,8.8,1.9,5.2,1.8,36944.0,3016.0,6.4,1.6,15.4,1.1,23.3,1.9,11.7,1.8,8.8,2.4,43.1,5.1,1.4,1.1,8.5,1.4,3.2,1.1,3.2,1.3,14.9,2.6,4.2,1.0,0.4398,0.3373,0.3455,0.4458,1.5684,0.3879,0.8072,0.4458,0.4277,0.5181,2.1988,0.6325,0.5843,0.6687,1.253,0.6747,0.7229,0.5394,0.3253,0.7636,0.7289,3.0801,0.7394,8.1003,0.5854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942,133,17.9,2.4,7570
02,ALASKA,AK,02090,Fairbanks North Star,02090000100,"Census Tract 1, Fairbanks North Star Borough, Alaska",0.567754882858,1287,289,1153,103,823,159,152,74,33,25,34207,5962,132,87,266,79,139,85,396,117,18,32,538,374,14,37,431,104,0,9,34,37,288,89,5,10,11.9,6.2,5.5,4.2,34207.0,5962.0,13.9,8.4,20.7,6.6,10.8,6.1,33.5,9.2,2.2,3.9,41.8,27.5,1.2,3.1,37.4,8.5,0.0,1.7,4.1,4.4,35.0,9.5,0.4,0.8,0.6265,0.3614,0.5091,0.9096,2.4066,0.6424,0.9458,0.0241,0.994,0.0422,2.0061,0.5,0.5663,0.6145,1.1808,0.6265,0.9639,0.0,0.4217,0.9212,0.2711,2.5779,0.5212,8.1714,0.5915,0,0,0,1,1,1,0,1,0,2,0,0,0,1,0,0,1,0,2,5,201,115,17.0,8.6,8070
02,ALASKA,AK,02170,Matanuska-Susitna,02170000502,"Census Tract 5.02, Matanuska-Susitna Borough, Alaska",349.2052820658,1818,222,1827,43,617,65,274,113,80,31,29513,4374,85,49,282,69,323,92,279,70,36,21,347,302,11,35,5,12,70,31,24,20,50,24,189,90,16.8,6.1,12.0,4.4,29513.0,4374.0,6.2,3.6,15.5,3.8,17.8,4.6,17.1,3.4,5.8,3.4,19.1,16.5,0.6,2.0,0.3,0.7,3.8,1.7,3.9,3.2,8.1,3.8,10.4,4.8,0.8193,0.8193,0.7273,0.4096,2.7755,0.7758,0.8133,0.1386,0.8494,0.2651,2.0664,0.5361,0.1988,0.4578,0.6566,0.3313,0.241,0.5879,0.4036,0.5818,0.8855,2.6998,0.5697,8.1983,0.5976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,104,20.7,5.7,1435
02,ALASKA,AK,02122,Kenai Peninsula,02122001300,"Census Tract 13, Kenai Peninsula Borough, Alaska",1880.830650256244,4402,400,2071,196,1468,202,542,246,125,59,29952,3360,212,86,536,154,851,220,313,151,153,58,1402,597,111,90,26,31,137,72,55,47,137,76,661,222,13.9,5.9,5.6,2.4,29952.0,3360.0,6.7,2.8,12.2,3.3,19.3,4.7,8.0,3.9,10.4,3.7,31.8,13.3,2.7,2.2,1.3,1.5,6.6,3.5,3.7,3.2,9.3,5.0,15.0,4.9,0.6928,0.3795,0.7152,0.4759,2.2634,0.5879,0.5964,0.1988,0.1446,0.6265,1.5663,0.2289,0.4578,0.8072,1.265,0.6867,0.3916,0.7576,0.3916,0.6364,0.9277,3.1049,0.7515,8.1996,0.6037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,602,202,15.4,4.8,4711
02,ALASKA,AK,02105,Hoonah-Angoon,02105000300,"Census Tract 3, Hoonah-Angoon Census Area, Alaska",6555.227400349898,2085,14,1596,102,773,86,201,42,129,30,35561,4366,134,39,402,59,329,53,312,53,61,17,1170,104,0,36,9,10,79,23,27,12,235,43,156,132,9.6,2.1,11.0,2.8,35561.0,4366.0,8.2,2.4,19.3,2.9,15.8,2.5,15.0,2.6,7.9,2.1,56.1,5.0,0.0,1.8,0.6,0.7,4.9,1.3,3.5,1.5,30.4,4.2,7.5,6.3,0.488,0.7892,0.4121,0.5843,2.2736,0.5939,0.9217,0.0843,0.7289,0.4157,2.1506,0.6024,0.7952,0.0,0.7952,0.4036,0.3133,0.6667,0.3494,0.9091,0.8193,3.0578,0.7152,8.2772,0.6098,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,2,511,69,24.6,3.3,1858
02,ALASKA,AK,02090,Fairbanks North Star,02090001000,"Census Tract 10, Fairbanks North Star Borough, Alaska",14.428327491624,1450,312,640,78,502,81,55,38,115,79,37595,5283,85,47,116,42,379,154,246,101,68,30,362,440,5,36,6,13,206,69,61,44,14,16,33,69,3.8,2.7,14.6,10.1,37595.0,5283.0,9.1,5.0,8.0,3.2,26.1,9.0,17.2,6.3,13.5,5.6,25.0,29.9,0.4,2.7,0.9,2.1,32.2,10.3,12.2,8.5,2.8,3.2,2.3,4.7,0.0964,0.8976,0.3091,0.6325,1.9356,0.497,0.2349,0.6265,0.8554,0.8012,2.518,0.8373,0.3554,0.3855,0.7409,0.3675,0.3554,1.0,0.8735,0.2727,0.6145,3.1161,0.7636,8.3106,0.6159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,307,166,21.4,9.5,7954
02,ALASKA,AK,02170,Matanuska-Susitna,02170000604,"Census Tract 6.04, Matanuska-Susitna Borough, Alaska",174.391243624166,4840,798,1896,50,1417,88,634,222,162,79,26827,4413,355,170,404,101,1283,234,814,196,109,46,982,920,8,35,19,22,89,37,112,44,27,20,429,669,14.4,4.8,8.8,4.1,26827.0,4413.0,11.1,4.0,8.3,2.4,26.5,2.1,18.5,4.1,7.7,3.3,20.3,18.7,0.2,0.8,1.0,1.2,4.7,2.0,7.9,3.1,1.9,1.4,8.9,13.7,0.7108,0.6446,0.8121,0.7711,2.9386,0.8242,0.259,0.6566,0.8855,0.4036,2.2047,0.6446,0.2289,0.2289,0.4578,0.1627,0.3735,0.6545,0.7349,0.1879,0.8675,2.8183,0.6061,8.4194,0.622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,160,12.4,3.4,2637
02,ALASKA,AK,02020,Anchorage,02020001400,"Census Tract 14, Anchorage Municipality, Alaska",0.844513568662,5047,534,2823,131,2574,202,908,550,246,150,34485,5514,246,119,523,166,796,259,424,184,201,141,2692,637,123,93,1250,266,98,98,150,109,275,136,81,53,18.1,9.8,7.0,4.2,34485.0,5514.0,6.8,3.1,10.4,3.3,15.8,4.9,8.6,3.8,7.8,5.5,53.3,11.3,2.5,1.9,44.3,9.2,3.5,3.5,5.8,4.2,10.7,5.1,1.6,1.0,0.8614,0.494,0.497,0.488,2.3404,0.6121,0.4398,0.0843,0.1807,0.4096,1.1144,0.0602,0.759,0.7892,1.5482,0.8373,0.988,0.5697,0.6265,0.6909,0.5602,3.4353,0.8909,8.4383,0.628,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,896,345,18.2,6.2,9311
02,ALASKA,AK,02020,Anchorage,02020002811,"Census Tract 28.11, Anchorage Municipality, Alaska",0.763965355524,6515,532,2822,134,2665,169,510,314,216,171,31886,4052,428,184,640,174,1315,238,961,378,141,104,3187,726,198,169,676,179,493,154,186,176,183,133,15,10,7.8,4.9,6.4,5.0,31886.0,4052.0,9.6,4.2,9.8,2.6,20.2,3.3,15.1,5.6,5.3,3.9,48.9,10.4,3.2,2.7,24.0,6.3,17.5,5.4,7.0,6.6,6.9,5.0,0.2,0.2,0.3614,0.4458,0.6061,0.6867,2.1,0.5333,0.3916,0.253,0.7349,0.2349,1.6144,0.253,0.6988,0.8554,1.5542,0.8434,0.9157,0.9515,0.6867,0.5333,0.1265,3.2137,0.8303,8.4823,0.6341,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,759,313,11.9,4.9,2852
02,ALASKA,AK,02170,Matanuska-Susitna,02170000900,"Census Tract 9, Matanuska-Susitna Borough, Alaska",7.158764286444,3161,301,1245,79,1087,76,214,120,121,73,32718,4169,181,81,722,178,709,130,689,159,161,56,540,403,24,40,173,42,55,30,45,25,96,41,5,11,6.8,3.7,9.3,5.1,32718.0,4169.0,8.1,3.7,22.8,4.7,22.4,3.5,22.1,4.7,14.8,5.1,17.1,12.6,0.8,1.3,13.9,3.3,4.4,2.4,4.1,2.3,8.8,3.7,0.2,0.3,0.2892,0.6928,0.5636,0.5783,2.1239,0.5455,0.9819,0.4036,0.9578,0.8373,3.1806,0.994,0.1325,0.5,0.6325,0.3072,0.7892,0.6182,0.4217,0.6121,0.1265,2.5677,0.497,8.5047,0.6402,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2,265,89,8.5,2.9,5226
02,ALASKA,AK,02020,Anchorage,02020002201,"Census Tract 22.01, Anchorage Municipality, Alaska",0.727507288072,5261,477,1952,64,1868,89,520,276,176,80,40677,4549,397,239,756,166,1260,299,661,158,252,92,2917,600,390,168,54,39,54,56,136,92,87,66,10,11,9.9,5.0,6.1,2.8,40677.0,4549.0,10.9,6.4,14.4,3.0,23.9,5.3,12.7,3.1,13.5,4.9,55.4,10.2,7.9,3.4,2.8,2.0,2.8,2.8,7.3,4.9,4.7,3.5,0.2,0.2,0.506,0.4277,0.2061,0.7651,1.9049,0.4788,0.7651,0.4819,0.5241,0.8012,2.5723,0.8675,0.7831,0.9699,1.753,0.9578,0.494,0.503,0.7169,0.4424,0.1265,2.2828,0.4,8.513,0.6463,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1038,525,19.9,9.3,2094
02,ALASKA,AK,02020,Anchorage,02020002601,"Census Tract 26.01, Anchorage Municipality, Alaska",1.449000651392,5408,488,1900,92,1729,118,641,316,157,74,33818,3865,318,127,456,115,1435,206,436,149,284,117,2708,621,269,161,158,81,155,62,84,75,96,71,34,22,11.9,5.9,5.2,2.5,33818.0,3865.0,8.7,3.3,8.4,2.0,26.5,3.0,8.1,2.4,16.4,6.7,50.1,10.6,5.5,3.3,8.3,4.3,8.2,3.4,4.9,4.3,5.6,4.2,0.6,0.4,0.6265,0.3373,0.5212,0.6145,2.0995,0.5273,0.2771,0.6566,0.1506,0.8675,1.9518,0.4458,0.7289,0.9398,1.6687,0.9096,0.7108,0.8364,0.506,0.4848,0.3193,2.8573,0.6242,8.5773,0.6524,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1235,407,23.1,6.4,7252
02,ALASKA,AK,02275,Wrangell City and Borough,02275000300,"Census Tract 3, Wrangell City and Borough, Alaska",2555.994086713326,2484,0,1481,95,1074,78,192,56,67,28,31489,2609,219,62,548,103,493,73,442,79,85,30,842,99,22,50,32,10,218,49,23,10,148,44,53,58,7.8,2.3,5.6,2.3,31489.0,2609.0,11.7,3.2,22.1,4.1,19.8,2.9,17.9,3.2,7.9,2.8,33.9,4.0,0.9,2.1,2.2,0.7,14.7,3.0,2.1,1.0,13.8,3.7,2.1,2.3,0.3614,0.3795,0.6364,0.8072,2.1845,0.5515,0.9759,0.2349,0.8735,0.4157,2.5,0.8253,0.4819,0.5361,1.018,0.5361,0.4578,0.9152,0.1747,0.7576,0.6084,2.9137,0.6485,8.6162,0.6585,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,370,86,15.0,3.5,2283
02,ALASKA,AK,02150,Kodiak Island,02150000200,"Census Tract 2, Kodiak Island Borough, Alaska",5.43206131596,7253,514,2639,98,2337,161,588,244,202,112,36170,4483,450,132,568,101,1798,250,844,266,383,137,3643,587,349,158,255,124,198,83,245,113,77,60,78,32,8.2,3.3,4.7,2.5,36170.0,4483.0,9.7,2.7,7.8,1.3,24.8,3.0,11.9,3.6,16.4,5.8,50.2,7.3,5.2,2.3,9.7,4.7,7.5,3.1,10.5,4.8,3.3,2.6,1.1,0.4,0.4036,0.2771,0.3879,0.6988,1.7674,0.4182,0.1928,0.5241,0.4518,0.8675,2.0362,0.512,0.7349,0.9277,1.6626,0.8916,0.741,0.8,0.8434,0.3212,0.4699,3.1755,0.8,8.6417,0.6646,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1292,341,18.3,4.9,4283
02,ALASKA,AK,02122,Kenai Peninsula,02122000100,"Census Tract 1, Kenai Peninsula Borough, Alaska",7600.997917984436,483,111,321,29,98,21,108,66,52,27,31837,12257,15,11,43,57,96,46,45,15,20,11,393,136,0,36,0,12,11,10,14,9,26,12,135,61,22.6,13.8,16.6,7.4,31837.0,12257.0,4.4,3.1,8.9,12.4,19.9,8.4,9.4,3.5,20.4,11.1,81.4,21.3,0.0,7.7,0.0,4.0,3.4,2.9,14.3,9.2,26.5,10.7,28.0,10.9,0.9217,0.9217,0.6182,0.2711,2.7327,0.7697,0.3012,0.241,0.2289,0.9337,1.7048,0.2892,0.9157,0.0,0.9157,0.4518,0.0,0.5576,0.9036,0.897,0.9759,3.3341,0.8727,8.6873,0.6707,1,1,0,0,2,0,0,0,1,1,1,0,1,0,0,1,0,1,2,6,241,101,50.4,17.0,248
02,ALASKA,AK,02170,Matanuska-Susitna,02170001201,"Census Tract 12.01, Matanuska-Susitna Borough, Alaska",8.650001021718,6026,253,1900,67,1799,69,728,151,268,53,27429,1496,266,62,750,81,1613,118,848,110,190,36,1458,346,11,48,149,24,54,16,51,15,107,29,385,124,12.6,2.5,10.3,2.0,27429.0,1496.0,7.1,1.6,12.4,1.3,26.8,1.6,14.6,1.7,10.6,2.0,24.2,5.7,0.2,0.9,7.8,1.3,2.8,0.9,2.8,0.9,5.9,1.6,6.4,2.0,0.6446,0.747,0.7879,0.5361,2.7156,0.7636,0.6205,0.6867,0.7048,0.6627,2.6747,0.8795,0.3313,0.2289,0.5602,0.253,0.6867,0.503,0.2651,0.503,0.7831,2.7409,0.5818,8.6914,0.6768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,126,12.4,2.0,7214
02,ALASKA,AK,02016,Aleutians West,02016000100,"Census Tract 1, Aleutians West Census Area, Alaska",3301.955239180844,969,132,792,47,218,44,131,45,18,12,35418,7374,47,14,97,17,175,38,138,26,27,13,766,160,19,33,23,12,0,9,12,7,79,17,252,127,16.6,5.4,3.1,2.4,35418.0,7374.0,7.2,2.6,10.0,2.2,18.1,3.0,17.4,4.1,12.4,5.4,79.1,12.6,2.1,3.6,2.9,1.6,0.0,2.5,5.5,3.2,36.2,6.6,26.0,12.6,0.8012,0.1024,0.4424,0.5482,1.8942,0.4606,0.4157,0.1506,0.8614,0.7651,2.1928,0.6265,0.9036,0.7289,1.6325,0.8795,0.5,0.0,0.6024,0.9273,0.9639,2.9936,0.6727,8.7131,0.6829,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,3,262,60,33.1,5.2,703
02,ALASKA,AK,02122,Kenai Peninsula,02122000600,"Census Tract 6, Kenai Peninsula Borough, Alaska",29.140051534636,7687,23,3564,244,3117,217,1019,317,337,116,36236,5720,708,193,1132,169,1934,215,1201,291,370,122,2166,335,16,57,358,108,51,40,139,68,320,114,58,48,13.4,4.1,8.9,2.9,36236.0,5720.0,13.7,3.6,14.7,2.2,25.2,2.8,15.7,3.8,11.9,3.9,28.2,4.4,0.2,0.8,10.0,3.0,1.4,1.1,4.5,2.2,10.3,3.5,0.8,0.6,0.6747,0.6566,0.3818,0.8976,2.6107,0.7152,0.7771,0.5542,0.7711,0.753,2.8554,0.9337,0.4036,0.2289,0.6325,0.3072,0.753,0.3636,0.4518,0.6788,0.4036,2.6508,0.5273,8.7494,0.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266,298,16.6,3.9,9169
